,Desarrollador,Año,recommend,sentiment_analysis
777,Facepunch Studios,2006,True,0
778,Facepunch Studios,2006,True,1
779,Facepunch Studios,2006,True,2
780,Facepunch Studios,2006,True,2
781,Facepunch Studios,2006,True,2
782,Facepunch Studios,2006,True,2
783,Facepunch Studios,2006,True,1
784,Facepunch Studios,2006,True,1
785,Facepunch Studios,2006,True,2
786,Facepunch Studios,2006,True,1
787,Facepunch Studios,2006,True,2
788,Facepunch Studios,2006,True,2
789,Facepunch Studios,2006,True,2
790,Facepunch Studios,2006,True,1
791,Facepunch Studios,2006,False,0
792,Facepunch Studios,2006,True,1
793,Facepunch Studios,2006,True,2
794,Facepunch Studios,2006,True,1
795,Facepunch Studios,2006,True,1
796,Facepunch Studios,2006,True,2
797,Facepunch Studios,2006,True,2
798,Facepunch Studios,2006,True,2
799,Facepunch Studios,2006,True,2
800,Facepunch Studios,2006,True,2
801,Facepunch Studios,2006,True,1
802,Facepunch Studios,2006,False,2
803,Facepunch Studios,2006,True,1
804,Facepunch Studios,2006,True,0
805,Facepunch Studios,2006,True,2
806,Facepunch Studios,2006,True,2
807,Facepunch Studios,2006,True,2
808,Facepunch Studios,2006,True,2
809,Facepunch Studios,2006,True,1
810,Facepunch Studios,2006,True,2
811,Facepunch Studios,2006,True,2
812,Facepunch Studios,2006,True,0
813,Facepunch Studios,2006,True,2
814,Facepunch Studios,2006,True,2
815,Facepunch Studios,2006,True,2
816,Facepunch Studios,2006,True,1
817,Facepunch Studios,2006,True,2
818,Facepunch Studios,2006,True,2
819,Facepunch Studios,2006,True,1
820,Facepunch Studios,2006,True,2
821,Facepunch Studios,2006,True,2
822,Facepunch Studios,2006,True,2
823,Facepunch Studios,2006,True,2
824,Facepunch Studios,2006,True,1
825,Facepunch Studios,2006,True,2
826,Facepunch Studios,2006,True,1
827,Facepunch Studios,2006,True,1
828,Facepunch Studios,2006,True,2
829,Facepunch Studios,2006,True,2
830,Facepunch Studios,2006,True,2
831,Facepunch Studios,2006,True,2
832,Facepunch Studios,2006,True,2
833,Facepunch Studios,2006,True,2
834,Facepunch Studios,2006,True,2
835,Facepunch Studios,2006,True,1
836,Facepunch Studios,2006,True,1
837,Facepunch Studios,2006,True,2
838,Facepunch Studios,2006,True,2
839,Facepunch Studios,2006,True,2
840,Facepunch Studios,2006,True,1
841,Facepunch Studios,2006,True,1
842,Facepunch Studios,2006,True,2
843,Facepunch Studios,2006,True,2
844,Facepunch Studios,2006,True,1
845,Facepunch Studios,2006,True,2
846,Facepunch Studios,2006,True,2
847,Facepunch Studios,2006,True,1
848,Facepunch Studios,2006,True,1
849,Facepunch Studios,2006,True,2
850,Facepunch Studios,2006,True,1
851,Facepunch Studios,2006,True,1
852,Facepunch Studios,2006,True,2
853,Facepunch Studios,2006,True,2
854,Facepunch Studios,2006,True,2
855,Facepunch Studios,2006,True,2
856,Facepunch Studios,2006,True,1
857,Facepunch Studios,2006,True,2
858,Facepunch Studios,2006,True,2
859,Facepunch Studios,2006,True,1
860,Facepunch Studios,2006,True,1
861,Facepunch Studios,2006,True,2
862,Facepunch Studios,2006,True,2
863,Facepunch Studios,2006,True,2
864,Facepunch Studios,2006,True,2
865,Facepunch Studios,2006,True,1
866,Facepunch Studios,2006,True,2
867,Facepunch Studios,2006,True,0
868,Facepunch Studios,2006,True,1
869,Facepunch Studios,2006,True,2
870,Facepunch Studios,2006,True,1
871,Facepunch Studios,2006,True,2
872,Facepunch Studios,2006,True,2
873,Facepunch Studios,2006,True,1
874,Facepunch Studios,2006,True,2
875,Facepunch Studios,2006,True,0
876,Facepunch Studios,2006,True,2
877,Facepunch Studios,2006,True,0
878,Facepunch Studios,2006,True,2
879,Facepunch Studios,2006,True,2
880,Facepunch Studios,2006,True,1
881,Facepunch Studios,2006,True,2
882,Facepunch Studios,2006,True,2
883,Facepunch Studios,2006,True,2
884,Facepunch Studios,2006,True,0
885,Facepunch Studios,2006,True,2
886,Facepunch Studios,2006,True,2
887,Facepunch Studios,2006,True,1
888,Facepunch Studios,2006,True,2
889,Facepunch Studios,2006,True,2
890,Facepunch Studios,2006,True,1
891,Facepunch Studios,2006,True,0
892,Facepunch Studios,2006,True,2
893,Facepunch Studios,2006,True,2
894,Facepunch Studios,2006,True,1
895,Facepunch Studios,2006,True,2
896,Facepunch Studios,2006,True,2
897,Facepunch Studios,2006,True,2
898,Facepunch Studios,2006,True,2
899,Facepunch Studios,2006,True,2
900,Facepunch Studios,2006,True,2
901,Facepunch Studios,2006,True,2
902,Facepunch Studios,2006,True,2
903,Facepunch Studios,2006,True,2
904,Facepunch Studios,2006,True,1
905,Facepunch Studios,2006,True,2
906,Facepunch Studios,2006,True,2
907,Facepunch Studios,2006,True,2
908,Facepunch Studios,2006,False,0
909,Facepunch Studios,2006,True,1
910,Facepunch Studios,2006,True,0
911,Facepunch Studios,2006,True,2
912,Facepunch Studios,2006,True,0
913,Facepunch Studios,2006,True,2
914,Facepunch Studios,2006,True,2
915,Facepunch Studios,2006,True,2
916,Facepunch Studios,2006,True,2
917,Facepunch Studios,2006,True,1
918,Facepunch Studios,2006,True,1
919,Facepunch Studios,2006,True,1
920,Facepunch Studios,2006,True,2
921,Facepunch Studios,2006,True,2
922,Facepunch Studios,2006,True,2
923,Facepunch Studios,2006,True,2
924,Facepunch Studios,2006,True,2
925,Facepunch Studios,2006,True,2
926,Facepunch Studios,2006,True,2
927,Facepunch Studios,2006,True,2
928,Facepunch Studios,2006,True,0
929,Facepunch Studios,2006,True,0
930,Facepunch Studios,2006,True,1
931,Facepunch Studios,2006,True,2
932,Facepunch Studios,2006,True,0
933,Facepunch Studios,2006,True,0
934,Facepunch Studios,2006,True,2
935,Facepunch Studios,2006,True,1
936,Facepunch Studios,2006,True,2
937,Facepunch Studios,2006,True,2
938,Facepunch Studios,2006,True,0
939,Facepunch Studios,2006,True,2
940,Facepunch Studios,2006,True,2
941,Facepunch Studios,2006,True,2
942,Facepunch Studios,2006,True,2
943,Facepunch Studios,2006,True,2
944,Facepunch Studios,2006,True,1
945,Facepunch Studios,2006,True,2
946,Facepunch Studios,2006,True,2
947,Facepunch Studios,2006,True,2
948,Facepunch Studios,2006,True,2
949,Facepunch Studios,2006,True,2
950,Facepunch Studios,2006,True,1
951,Facepunch Studios,2006,True,1
952,Facepunch Studios,2006,True,1
953,Facepunch Studios,2006,True,2
954,Facepunch Studios,2006,True,0
955,Facepunch Studios,2006,True,1
956,Facepunch Studios,2006,True,1
957,Facepunch Studios,2006,True,2
958,Facepunch Studios,2006,True,1
959,Facepunch Studios,2006,True,2
960,Facepunch Studios,2006,True,2
961,Facepunch Studios,2006,True,2
962,Facepunch Studios,2006,True,1
963,Facepunch Studios,2006,True,1
964,Facepunch Studios,2006,True,0
965,Facepunch Studios,2006,True,2
966,Facepunch Studios,2006,True,2
967,Facepunch Studios,2006,True,2
968,Facepunch Studios,2006,True,2
969,Facepunch Studios,2006,True,2
970,Facepunch Studios,2006,True,2
971,Facepunch Studios,2006,True,2
972,Facepunch Studios,2006,True,2
973,Facepunch Studios,2006,True,1
974,Facepunch Studios,2006,True,2
975,Facepunch Studios,2006,True,1
976,Facepunch Studios,2006,True,1
977,Facepunch Studios,2006,True,1
978,Facepunch Studios,2006,True,1
979,Facepunch Studios,2006,True,0
980,Facepunch Studios,2006,True,2
981,Facepunch Studios,2006,True,2
982,Facepunch Studios,2006,True,1
983,Facepunch Studios,2006,True,2
984,Facepunch Studios,2006,True,2
985,Facepunch Studios,2006,True,1
986,Facepunch Studios,2006,True,2
987,Facepunch Studios,2006,True,2
988,Facepunch Studios,2006,True,2
989,Facepunch Studios,2006,True,2
990,Facepunch Studios,2006,True,2
991,Facepunch Studios,2006,True,2
992,Facepunch Studios,2006,True,2
993,Facepunch Studios,2006,True,2
994,Facepunch Studios,2006,True,2
995,Facepunch Studios,2006,True,1
996,Facepunch Studios,2006,True,2
997,Facepunch Studios,2006,True,2
998,Facepunch Studios,2006,False,0
999,Facepunch Studios,2006,True,2
1000,Facepunch Studios,2006,True,1
1001,Facepunch Studios,2006,True,2
1002,Facepunch Studios,2006,True,2
1003,Facepunch Studios,2006,True,1
1004,Facepunch Studios,2006,True,2
1005,Facepunch Studios,2006,True,0
1006,Facepunch Studios,2006,True,2
1007,Facepunch Studios,2006,True,1
1008,Facepunch Studios,2006,True,2
1009,Facepunch Studios,2006,True,1
1010,Facepunch Studios,2006,True,2
1011,Facepunch Studios,2006,True,2
1012,Facepunch Studios,2006,True,2
1013,Facepunch Studios,2006,True,2
1014,Facepunch Studios,2006,True,2
1015,Facepunch Studios,2006,True,2
1016,Facepunch Studios,2006,True,1
1017,Facepunch Studios,2006,True,2
1018,Facepunch Studios,2006,True,2
1019,Facepunch Studios,2006,True,1
1020,Facepunch Studios,2006,True,1
1021,Facepunch Studios,2006,True,1
1022,Facepunch Studios,2006,True,2
1023,Facepunch Studios,2006,True,1
1024,Facepunch Studios,2006,True,1
1025,Facepunch Studios,2006,True,2
1026,Facepunch Studios,2006,True,0
1027,Facepunch Studios,2006,True,2
1028,Facepunch Studios,2006,True,2
1029,Facepunch Studios,2006,True,1
1030,Facepunch Studios,2006,True,2
1031,Facepunch Studios,2006,True,2
1032,Facepunch Studios,2006,True,2
1033,Facepunch Studios,2006,True,2
1034,Facepunch Studios,2006,True,1
1035,Facepunch Studios,2006,True,2
1036,Facepunch Studios,2006,True,2
1037,Facepunch Studios,2006,True,0
1038,Facepunch Studios,2006,True,1
1039,Facepunch Studios,2006,True,2
1040,Facepunch Studios,2006,True,2
1041,Facepunch Studios,2006,True,1
1042,Facepunch Studios,2006,True,2
1043,Facepunch Studios,2006,True,2
1044,Facepunch Studios,2006,True,0
1045,Facepunch Studios,2006,True,2
1046,Facepunch Studios,2006,True,2
1047,Facepunch Studios,2006,True,2
1048,Facepunch Studios,2006,True,1
1049,Facepunch Studios,2006,True,2
1050,Facepunch Studios,2006,True,2
1051,Facepunch Studios,2006,True,1
1052,Facepunch Studios,2006,True,2
1053,Facepunch Studios,2006,True,2
1054,Facepunch Studios,2006,True,1
1055,Facepunch Studios,2006,True,2
1056,Facepunch Studios,2006,True,2
1057,Facepunch Studios,2006,True,2
1058,Facepunch Studios,2006,True,2
1059,Facepunch Studios,2006,True,0
1060,Facepunch Studios,2006,True,0
1061,Facepunch Studios,2006,True,2
1062,Facepunch Studios,2006,True,2
1063,Facepunch Studios,2006,True,1
1064,Facepunch Studios,2006,True,2
1065,Facepunch Studios,2006,True,1
1066,Facepunch Studios,2006,True,2
1067,Facepunch Studios,2006,True,1
1068,Facepunch Studios,2006,True,2
1069,Facepunch Studios,2006,True,2
1070,Facepunch Studios,2006,True,2
1071,Facepunch Studios,2006,True,2
1072,Facepunch Studios,2006,True,1
1073,Facepunch Studios,2006,True,2
1074,Facepunch Studios,2006,True,2
1075,Facepunch Studios,2006,True,2
1076,Facepunch Studios,2006,True,2
1077,Facepunch Studios,2006,True,1
1078,Facepunch Studios,2006,True,2
1079,Facepunch Studios,2006,True,2
1080,Facepunch Studios,2006,True,1
1081,Facepunch Studios,2006,True,2
1082,Facepunch Studios,2006,True,0
1083,Facepunch Studios,2006,True,2
1084,Facepunch Studios,2006,True,2
1085,Facepunch Studios,2006,True,2
1086,Facepunch Studios,2006,True,2
1087,Facepunch Studios,2006,True,2
1088,Facepunch Studios,2006,True,1
1089,Facepunch Studios,2006,True,1
1090,Facepunch Studios,2006,False,1
1091,Facepunch Studios,2006,True,1
1092,Facepunch Studios,2006,True,1
1093,Facepunch Studios,2006,True,2
1094,Facepunch Studios,2006,True,0
1095,Facepunch Studios,2006,True,1
1096,Facepunch Studios,2006,True,2
1097,Facepunch Studios,2006,True,2
1098,Facepunch Studios,2006,True,2
1099,Facepunch Studios,2006,True,2
1100,Facepunch Studios,2006,True,0
1101,Facepunch Studios,2006,True,2
1102,Facepunch Studios,2006,True,1
1103,Facepunch Studios,2006,True,1
1104,Facepunch Studios,2006,True,2
1105,Facepunch Studios,2006,True,2
1106,Facepunch Studios,2006,True,2
1107,Facepunch Studios,2006,True,2
1108,Facepunch Studios,2006,True,2
1109,Facepunch Studios,2006,True,1
1110,Facepunch Studios,2006,True,2
1111,Facepunch Studios,2006,True,2
1112,Facepunch Studios,2006,True,2
1113,Facepunch Studios,2006,True,2
1114,Facepunch Studios,2006,True,1
1115,Facepunch Studios,2006,True,2
1116,Facepunch Studios,2006,True,1
1117,Facepunch Studios,2006,True,2
1118,Facepunch Studios,2006,True,2
1119,Facepunch Studios,2006,True,2
1120,Facepunch Studios,2006,True,2
1121,Facepunch Studios,2006,True,2
1122,Facepunch Studios,2006,True,2
1123,Facepunch Studios,2006,True,2
1124,Facepunch Studios,2006,True,2
1125,Facepunch Studios,2006,True,2
1126,Facepunch Studios,2006,True,0
1127,Facepunch Studios,2006,True,2
1128,Facepunch Studios,2006,True,0
1129,Facepunch Studios,2006,True,2
1130,Facepunch Studios,2006,True,2
1131,Facepunch Studios,2006,True,2
1132,Facepunch Studios,2006,True,2
1133,Facepunch Studios,2006,True,2
1134,Facepunch Studios,2006,True,2
1135,Facepunch Studios,2006,True,1
1136,Facepunch Studios,2006,True,2
1137,Facepunch Studios,2006,True,2
1138,Facepunch Studios,2006,False,0
1139,Facepunch Studios,2006,True,2
1140,Facepunch Studios,2006,True,2
1141,Facepunch Studios,2006,True,2
1142,Facepunch Studios,2006,True,0
1143,Facepunch Studios,2006,True,2
1144,Facepunch Studios,2006,True,2
1145,Facepunch Studios,2006,True,2
1146,Facepunch Studios,2006,True,1
1147,Facepunch Studios,2006,True,1
1148,Facepunch Studios,2006,True,2
1149,Facepunch Studios,2006,True,2
1150,Facepunch Studios,2006,True,1
1151,Facepunch Studios,2006,True,0
1152,Facepunch Studios,2006,True,2
1153,Facepunch Studios,2006,True,2
1154,Facepunch Studios,2006,True,2
1155,Facepunch Studios,2006,True,1
1156,Facepunch Studios,2006,True,2
1157,Facepunch Studios,2006,True,2
1158,Facepunch Studios,2006,True,2
1159,Facepunch Studios,2006,True,2
1160,Facepunch Studios,2006,True,1
1161,Facepunch Studios,2006,True,1
1162,Facepunch Studios,2006,True,2
1163,Facepunch Studios,2006,True,2
1164,Facepunch Studios,2006,True,2
1165,Facepunch Studios,2006,True,2
1166,Facepunch Studios,2006,True,2
1167,Facepunch Studios,2006,True,2
1168,Facepunch Studios,2006,True,2
1169,Facepunch Studios,2006,True,2
1170,Facepunch Studios,2006,True,2
1171,Facepunch Studios,2006,False,2
1172,Facepunch Studios,2006,True,2
1173,Facepunch Studios,2006,True,2
1174,Facepunch Studios,2006,True,2
1175,Facepunch Studios,2006,False,0
1176,Facepunch Studios,2006,True,2
1177,Facepunch Studios,2006,True,2
1178,Facepunch Studios,2006,True,2
1179,Facepunch Studios,2006,True,2
1180,Facepunch Studios,2006,True,1
1181,Facepunch Studios,2006,True,1
1182,Facepunch Studios,2006,True,1
1183,Facepunch Studios,2006,True,1
1184,Facepunch Studios,2006,True,2
1185,Facepunch Studios,2006,True,0
1186,Facepunch Studios,2006,True,0
1187,Facepunch Studios,2006,True,2
1188,Facepunch Studios,2006,True,1
1189,Facepunch Studios,2006,True,1
1190,Facepunch Studios,2006,True,2
1191,Facepunch Studios,2006,True,1
1192,Facepunch Studios,2006,True,2
1193,Facepunch Studios,2006,True,1
1194,Facepunch Studios,2006,True,1
1195,Facepunch Studios,2006,True,2
1196,Facepunch Studios,2006,True,2
1197,Facepunch Studios,2006,True,0
1198,Facepunch Studios,2006,True,2
1199,Facepunch Studios,2006,True,1
1200,Facepunch Studios,2006,True,2
1201,Facepunch Studios,2006,True,1
1202,Facepunch Studios,2006,True,2
1203,Facepunch Studios,2006,True,1
1204,Facepunch Studios,2006,True,2
1205,Facepunch Studios,2006,True,2
1206,Facepunch Studios,2006,True,2
1207,Facepunch Studios,2006,True,1
1208,Facepunch Studios,2006,True,2
1209,Facepunch Studios,2006,True,2
1210,Facepunch Studios,2006,True,2
1211,Facepunch Studios,2006,True,2
1212,Facepunch Studios,2006,True,2
1213,Facepunch Studios,2006,True,1
1214,Facepunch Studios,2006,True,2
1215,Facepunch Studios,2006,True,2
1216,Facepunch Studios,2006,True,2
1217,Facepunch Studios,2006,True,2
1218,Facepunch Studios,2006,True,1
1219,Facepunch Studios,2006,True,2
1220,Facepunch Studios,2006,True,1
1221,Facepunch Studios,2006,True,1
1222,Facepunch Studios,2006,True,1
1223,Facepunch Studios,2006,True,0
1224,Facepunch Studios,2006,True,2
1225,Facepunch Studios,2006,True,2
1226,Facepunch Studios,2006,True,1
1227,Facepunch Studios,2006,True,2
1228,Facepunch Studios,2006,True,2
1229,Facepunch Studios,2006,True,2
1230,Facepunch Studios,2006,True,1
1231,Facepunch Studios,2006,True,2
1232,Facepunch Studios,2006,True,1
1233,Facepunch Studios,2006,True,2
1234,Facepunch Studios,2006,True,1
1235,Facepunch Studios,2006,True,0
1236,Facepunch Studios,2006,True,2
1237,Facepunch Studios,2006,True,2
1238,Facepunch Studios,2006,True,2
1239,Facepunch Studios,2006,True,1
1240,Facepunch Studios,2006,True,2
1241,Facepunch Studios,2006,True,2
1242,Facepunch Studios,2006,True,2
1243,Facepunch Studios,2006,True,2
1244,Facepunch Studios,2006,True,2
1245,Facepunch Studios,2006,True,2
1246,Facepunch Studios,2006,True,2
1247,Facepunch Studios,2006,True,1
1248,Facepunch Studios,2006,True,1
1249,Facepunch Studios,2006,True,2
1250,Facepunch Studios,2006,True,2
1251,Facepunch Studios,2006,True,2
1252,Facepunch Studios,2006,False,2
1253,Facepunch Studios,2006,True,1
1254,Facepunch Studios,2006,False,0
1255,Facepunch Studios,2006,True,2
1256,Facepunch Studios,2006,True,1
1257,Facepunch Studios,2006,True,1
1258,Facepunch Studios,2006,True,0
1259,Facepunch Studios,2006,True,1
1260,Facepunch Studios,2006,True,2
1261,Facepunch Studios,2006,True,2
1262,Facepunch Studios,2006,True,0
1263,Facepunch Studios,2006,True,2
1264,Facepunch Studios,2006,True,0
1265,Facepunch Studios,2006,True,2
1266,Facepunch Studios,2006,True,2
1267,Facepunch Studios,2006,True,1
1268,Facepunch Studios,2006,True,1
1269,Facepunch Studios,2006,True,2
1270,Facepunch Studios,2006,True,1
1271,Facepunch Studios,2006,True,0
1272,Facepunch Studios,2006,True,2
1273,Facepunch Studios,2006,True,2
1274,Facepunch Studios,2006,True,2
1275,Facepunch Studios,2006,True,1
1276,Facepunch Studios,2006,True,1
1277,Facepunch Studios,2006,True,2
1278,Facepunch Studios,2006,True,2
1279,Facepunch Studios,2006,True,1
1280,Facepunch Studios,2006,True,1
1281,Facepunch Studios,2006,True,1
1282,Facepunch Studios,2006,True,2
1283,Facepunch Studios,2006,True,2
1284,Facepunch Studios,2006,True,2
1285,Facepunch Studios,2006,True,2
1286,Facepunch Studios,2006,True,2
1287,Facepunch Studios,2006,True,2
1288,Facepunch Studios,2006,True,2
1289,Facepunch Studios,2006,True,2
1290,Facepunch Studios,2006,True,1
1291,Facepunch Studios,2006,True,2
1292,Facepunch Studios,2006,True,2
1293,Facepunch Studios,2006,True,1
1294,Facepunch Studios,2006,True,2
1295,Facepunch Studios,2006,True,2
1296,Facepunch Studios,2006,True,2
1297,Facepunch Studios,2006,True,1
1298,Facepunch Studios,2006,True,2
1299,Facepunch Studios,2006,True,1
1300,Facepunch Studios,2006,True,2
1301,Facepunch Studios,2006,True,1
1302,Facepunch Studios,2006,True,2
1303,Facepunch Studios,2006,True,2
1304,Facepunch Studios,2006,True,1
1305,Facepunch Studios,2006,False,2
1306,Facepunch Studios,2006,True,0
1307,Facepunch Studios,2006,True,2
1308,Facepunch Studios,2006,True,2
1309,Facepunch Studios,2006,True,2
1310,Facepunch Studios,2006,True,2
1311,Facepunch Studios,2006,True,2
1312,Facepunch Studios,2006,True,1
1313,Facepunch Studios,2006,True,2
1314,Facepunch Studios,2006,True,2
1315,Facepunch Studios,2006,True,2
1316,Facepunch Studios,2006,True,2
1317,Facepunch Studios,2006,True,2
1318,Facepunch Studios,2006,True,2
1319,Facepunch Studios,2006,True,2
1320,Facepunch Studios,2006,True,2
1321,Facepunch Studios,2006,True,2
1322,Facepunch Studios,2006,True,2
1323,Facepunch Studios,2006,True,0
1324,Facepunch Studios,2006,False,1
